#--------------+
#  TRI FUSION  |
#--------------+
#
#+--------+-----------------------------+
#|        |           aleatoire           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
     288           5642           23737  
     289           6265           24196  
     290           5575           23988  
     291           6168           24432  
     292           6695           24847  
     293           6334           24812  
     294           5849           24717  
     295           6074           24975  
     296           6305           25238  
     297           6845           25659  
     298           7165           25969  
     299           7068           26071  
     300           6815           26091  
     301           6097           25889  
     302           6727           26350  
     303           7241           26765  
     304           6515           26551  
     305           6800           26846  
     306           6329           26770  
     307           7839           27677  
     308           6239           27021  
     309           6292           27203  
     310           6503           27475  
     311           7287           28015  
     312           6578           27818  
     313           7731           28553  
     314           6555           28122  
     315           6814           28407  
     316           7511           28916  
     317           7499           29061  
     318           7247           29105  
     319           7390           29328  
     320           7041           29318  
     321           7757           29841  
     322           7461           29857  
     323           7416           29990  
     324           7260           30073  
     325           7177           30202  
     326           7826           30685  
     327           7855           30859  
     328           7536           30874  
     329           7130           30831  
     330           8178           31522  
     331           7291           31244  
     332           7924           31726  
     333           7205           31530  
     334           7702           31941  
     335           8215           32377  
     336           7349           32113  
     337           7558           32384  
     338           8311           32924  
     339           8039           32956  
     340           8247           33230  
     341           7742           33159  
     342           7928           33426  
     343           7750           33503  
     344           9629           34617  
     345           9164           34554  
     346           8039           34161  
     347           7626           34124  
     348           9030           35002  
     349           8399           34861  
     350           9717           35701  
     351           8668           35351  
     352           8631           35513  
     353           8880           35811  
     354           9570           36335  
     355           8617           36037  
     356           8499           36160  
     357          10629           37399  
     358           8591           36561  
     359           8612           36748  
     360           8325           36792  
     361           8766           37194  
     362          10145           38057  
     363           8840           37586  
     364           9059           37884  
     365           9326           38193  
     366           9327           38379  
     367           8644           38218  
     368           9748           38967  
     369           9485           39018  
     370          10646           39779  
     371           9091           39187  
     372           9666           39664  
     373          11513           40770  
     374          10055           40233  
     375          10547           40667  
     376          11507           41331  
     377           9789           40662  
     378           9646           40786  
     379           9799           41057  
     380          10392           41532  
     381           9267           41164  
     382           9400           41414  
     383          10887           42361  
     384           9858           42033  
     385          10114           42347  
     386          11332           43154  
     387          10377           42868  
     388          10318           43034  
     389           9858           43005  
     390           9689           43120  
     391          11541           44233  
     392          10676           43998  
     393           9623           43667  
     394          10380           44252  
     395          10379           44441  
     396          10942           44926  
     397          10806           45057  
     398           9914           44817  
     399          10681           45391  
     400          11111           45798  
     401          10691           45798  
     402          11980           46638  
     403          10698           46201  
     404          10078           46088  
     405          10912           46711  
     406          11187           47056  
     407          10872           47101  
     408          11667           47706  
     409          11537           47840  
     410          12273           48422  
     411          14066           49519  
     412          13084           49240  
     413          10858           48327  
     414          10703           48455  
     415          11248           48932  
     416          13155           50097  
     417          10957           49211  
     418          12009           49952  
     419          12746           50529  
     420          12886           50806  
     421          12327           50741  
     422          11723           50648  
     423          11737           50875  
     424          12470           51450  
     425          12007           51429  
     426          12388           51833  
     427          13682           52690  
     428          11502           51822  
     429          12737           52646  
     430          12774           52880  
     431          12223           52819  
     432          11776           52813  
     433          12378           53335  
     434          12120           53412  
     435          13305           54226  
     436          11396           53486  
     437          13458           54747  
     438          11521           53992  
     439          12916           54904  
     440          12499           54935  
     441          13642           55718  
     442          13481           55863  
     443          14436           56563  
     444          13916           56520  
     445          11795           55666  
     446          14813           57413  
     447          13500           56985  
     448          15000           57954  
     449          13828           57595  
     450          13820           57819  
     451          13820           58040  
     452          14168           58441  
     453          13157           58159  
     454          14048           58843  
     455          14099           59094  
     456          14716           59626  
     457          13292           59158  
     458          13591           59520  
     459          15199           60556  
     460          13625           60001  
     461          12912           59879  
     462          15480           61387  
     463          15346           61558  
     464          14208           61212  
     465          15763           62228  
     466          15701           62424  
     467          14366           61998  
     468          16282           63185  
     469          13943           62258  
     470          13600           62317  
     471          14041           62778  
     472          15523           63754  
     473          15241           63849  
     474          14802           63865  
     475          14912           64166  
     476          14980           64437  
     477          16171           65274  
     478          15755           65296  
     479          13687           64514  
     480          15148           65466  
     481          16237           66254  
     482          16549           66665  
     483          15428           66341  
     484          16359           67048  
     485          14326           66276  
     486          16934           67822  
     487          16453           67825  
     488          16891           68288  
     489          14719           67453  
     490          15251           67954  
     491          17280           69208  
     492          14492           68070  
     493          15945           69043  
     494          16543           69594  
     495          15267           69202  
     496          15944           69780  
     497          16900           70514  
     498          16183           70409  
     499          15989           70558  
     500          18617           72127  
     501          17925           72022  
     502          16554           71598  
     503          18340           72740  
     504          17074           72359  
     505          16131           72138  
     506          15446           72043  
     507          17779           73461  
     508          16833           73250  
     509          18795           74487  
     510          16844           73764  
     511          17307           74259  
     512          16316           74014  
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
