#--------------+
#  TRI FUSION  |
#--------------+
#
#+--------+-----------------------------+
#|        |           inverse           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
     288           5759           23879  
     289           5794           24044  
     290           5813           24194  
     291           5759           24311  
     292           5764           24460  
     293           5752           24602  
     294           5793           24772  
     295           5853           24951  
     296           5902           25126  
     297           5994           25318  
     298           6027           25486  
     299           6069           25657  
     300           6088           25820  
     301           6121           25989  
     302           6147           26152  
     303           6189           26325  
     304           6232           26500  
     305           6286           26678  
     306           6340           26863  
     307           6366           27028  
     308           6390           27190  
     309           6427           27365  
     310           6392           27505  
     311           6445           27689  
     312           6498           27876  
     313           6544           28054  
     314           6591           28234  
     315           6642           28422  
     316           6736           28630  
     317           6769           28807  
     318           6760           28959  
     319           6807           29143  
     320           6873           29335  
     321           6893           29505  
     322           6896           29669  
     323           6901           29833  
     324           6878           29980  
     325           6921           30165  
     326           6927           30330  
     327           6958           30512  
     328           7040           30716  
     329           7175           30947  
     330           7159           31104  
     331           7189           31285  
     332           7237           31479  
     333           7258           31658  
     334           7287           31842  
     335           7415           32073  
     336           7443           32251  
     337           7516           32458  
     338           7531           32636  
     339           7562           32820  
     340           7581           33001  
     341           7634           33200  
     342           7655           33380  
     343           7735           33595  
     344           7772           33790  
     345           7853           34005  
     346           7854           34177  
     347           7907           34381  
     348           7949           34579  
     349           7997           34775  
     350           8008           34955  
     351           8076           35164  
     352           8147           35379  
     353           8192           35576  
     354           8232           35771  
     355           8260           35964  
     356           8277           36149  
     357           8295           36341  
     358           8375           36560  
     359           8412           36758  
     360           8451           36961  
     361           8554           37192  
     362           8598           37397  
     363           8634           37598  
     364           8707           37817  
     365           8703           38001  
     366           8799           38230  
     367           8874           38454  
     368           8948           38674  
     369           9030           38898  
     370           9089           39114  
     371           9142           39328  
     372           9172           39526  
     373           9189           39725  
     374           9282           39959  
     375           9386           40204  
     376           9439           40419  
     377           9536           40654  
     378           9557           40856  
     379           9630           41084  
     380           9654           41288  
     381           9695           41501  
     382           9722           41703  
     383           9777           41929  
     384           9829           42143  
     385           9639           42237  
     386           9557           42386  
     387           9570           42586  
     388           9555           42773  
     389           9580           42980  
     390           9588           43179  
     391           9671           43419  
     392           9732           43646  
     393           9803           43877  
     394           9776           44055  
     395           9873           44301  
     396           9905           44519  
     397           9954           44742  
     398          10045           44994  
     399          10093           45219  
     400          10171           45457  
     401          10179           45659  
     402          10235           45886  
     403          10302           46122  
     404          10336           46340  
     405          10363           46557  
     406          10434           46801  
     407          10513           47045  
     408          10529           47255  
     409          10588           47490  
     410          10610           47705  
     411          10702           47958  
     412          10775           48203  
     413          10799           48425  
     414          10877           48672  
     415          10956           48916  
     416          11031           49163  
     417          11084           49400  
     418          11142           49635  
     419          11122           49838  
     420          11108           50042  
     421          11164           50278  
     422          11185           50500  
     423          11280           50764  
     424          11331           51005  
     425          11466           51286  
     426          11497           51508  
     427          11595           51777  
     428          11650           52018  
     429          11661           52243  
     430          11725           52492  
     431          11798           52742  
     432          11806           52962  
     433          11868           53208  
     434          11920           53455  
     435          11965           53695  
     436          11950           53904  
     437          12011           54155  
     438          12050           54395  
     439          12174           54676  
     440          12203           54915  
     441          12245           55155  
     442          12259           55384  
     443          12381           55671  
     444          12419           55917  
     445          12450           56154  
     446          12490           56397  
     447          12563           56657  
     448          12643           56923  
     449          12729           57191  
     450          12697           57396  
     451          12738           57640  
     452          12657           57825  
     453          12723           58085  
     454          12748           58325  
     455          12764           58558  
     456          12877           58847  
     457          12907           59091  
     458          13057           59398  
     459          12980           59588  
     460          13103           59883  
     461          13188           60158  
     462          13267           60436  
     463          13310           60680  
     464          13390           60954  
     465          13522           61250  
     466          13533           61488  
     467          13641           61781  
     468          13634           62006  
     469          13700           62280  
     470          13782           62555  
     471          13866           62834  
     472          13911           63095  
     473          14002           63378  
     474          14109           63670  
     475          14223           63967  
     476          14318           64256  
     477          14338           64504  
     478          14354           64749  
     479          14473           65043  
     480          14547           65327  
     481          14614           65606  
     482          14678           65873  
     483          14690           66122  
     484          14664           66348  
     485          14682           66600  
     486          14736           66875  
     487          14879           67193  
     488          14894           67444  
     489          14975           67723  
     490          15003           67986  
     491          15063           68269  
     492          15064           68516  
     493          15144           68804  
     494          15240           69095  
     495          15315           69383  
     496          15343           69649  
     497          15457           69953  
     498          15534           70243  
     499          15544           70494  
     500          15556           70752  
     501          15577           71015  
     502          15624           71289  
     503          15693           71581  
     504          15761           71867  
     505          15826           72148  
     506          15876           72429  
     507          15926           72708  
     508          15973           72991  
     509          16049           73285  
     510          16066           73547  
     511          16184           73870  
     512          16246           74150  
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
