#------------+
#  HEAPSORT  |
#------------+
#
#+--------+-----------------------------+
#|        |           aleatoire           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
     247           2089           17525  
     248           2474           18058  
     249           2458           18149  
     250           2436           18243  
     251           2569           18510  
     252           2472           18535  
     253           2876           19069  
     254           2590           18909  
     255           2401           18857  
     256           2345           18929  
     257           2611           19307  
     258           2198           19024  
     259           2345           19302  
     260           2660           19765  
     261           2704           19927  
     262           2392           19759  
     263           2680           20172  
     264           2955           20588  
     265           2781           20540  
     266           3141           21036  
     267           2810           20832  
     268           2396           20555  
     269           2742           21055  
     270           2471           20897  
     271           2865           21447  
     272           2864           21553  
     273           2871           21712  
     274           3242           22217  
     275           2921           22041  
     276           2766           22023  
     277           2736           22123  
     278           3076           22617  
     279           2503           22183  
     280           2289           22084  
     281           2982           22932  
     282           2800           22886  
     283           2975           23205  
     284           2977           23360  
     285           3073           23599  
     286           2695           23353  
     287           3103           23908  
     288           3573           24533  
     289           3255           24354  
     290           2883           24133  
     291           3038           24422  
     292           2833           24379  
     293           2686           24381  
     294           2822           24654  
     295           3379           25372  
     296           3226           25359  
     297           2872           25153  
     298           3446           25888  
     299           2971           25561  
     300           3093           25820  
     301           3354           26234  
     302           3217           26245  
     303           3193           26381  
     304           3083           26426  
     305           3537           27017  
     306           2970           26598  
     307           3639           27440  
     308           2898           26861  
     309           3770           27858  
     310           3133           27392  
     311           3064           27468  
     312           3189           27753  
     313           3446           28171  
     314           3447           28329  
     315           3536           28572  
     316           3458           28656  
     317           3956           29316  
     318           3418           28932  
     319           3385           29077  
     320           3447           29287  
     321           3703           29706  
     322           4050           30213  
     323           3700           30015  
     324           4079           30564  
     325           3746           30399  
     326           3605           30421  
     327           3782           30756  
     328           4052           31181  
     329           3524           30837  
     330           4417           31915  
     331           3806           31439  
     332           3762           31572  
     333           3977           31958  
     334           3732           31875  
     335           3882           32190  
     336           4124           32596  
     337           3862           32521  
     338           3589           32412  
     339           4708           33682  
     340           4567           33718  
     341           4042           33367  
     342           4047           33556  
     343           4715           34382  
     344           4247           34091  
     345           4096           34113  
     346           4259           34437  
     347           3913           34283  
     348           4354           34906  
     349           5019           35740  
     350           4400           35297  
     351           4312           35380  
     352           4046           35298  
     353           4538           35957  
     354           4090           35682  
     355           4258           36040  
     356           4239           36189  
     357           4878           37011  
     358           4672           36980  
     359           4532           37019  
     360           4211           36879  
     361           4420           37281  
     362           5339           38381  
     363           4462           37678  
     364           4670           38068  
     365           4335           37914  
     366           4500           38265  
     367           4553           38498  
     368           4223           38361  
     369           4831           39142  
     370           4330           38837  
     371           4946           39638  
     372           4653           39516  
     373           4898           39960  
     374           4585           39849  
     375           4929           40371  
     376           4688           40330  
     377           4623           40439  
     378           4912           40912  
     379           4922           41115  
     380           5004           41400  
     381           4910           41490  
     382           4735           41506  
     383           5888           42840  
     384           4944           42093  
     385           5061           42406  
     386           4845           42392  
     387           4933           42660  
     388           4551           42471  
     389           5375           43507  
     390           5077           43395  
     391           5410           43935  
     392           5792           44500  
     393           5593           44510  
     394           5712           44821  
     395           4780           44080  
     396           5841           45357  
     397           5835           45540  
     398           5120           45015  
     399           5035           45129  
     400           6112           46410  
     401           5112           45609  
     402           5103           45811  
     403           5503           46402  
     404           5029           46130  
     405           4970           46294  
     406           6029           47537  
     407           5510           47226  
     408           6290           48216  
     409           5632           47764  
     410           6582           48912  
     411           5112           47661  
     412           5601           48342  
     413           5131           48078  
     414           5328           48479  
     415           5863           49241  
     416           6621           50199  
     417           5777           49558  
     418           6348           50332  
     419           6295           50503  
     420           5758           50176  
     421           5724           50354  
     422           5857           50702  
     423           6430           51480  
     424           6128           51396  
     425           5393           50877  
     426           6466           52162  
     427           6805           52710  
     428           6238           52360  
     429           5893           52215  
     430           5956           52503  
     431           6912           53678  
     432           7354           54343  
     433           6161           53353  
     434           6330           53724  
     435           6162           53802  
     436           6102           53961  
     437           6809           54877  
     438           7950           56240  
     439           5784           54284  
     440           7090           55826  
     441           6345           55293  
     442           5997           55150  
     443           6547           55948  
     444           7099           56714  
     445           7058           56884  
     446           7249           57326  
     447           6868           57153  
     448           6540           57041  
     449           7140           57867  
     450           7001           57967  
     451           6508           57712  
     452           6252           57665  
     453           6177           57813  
     454           6691           58566  
     455           6805           58907  
     456           6554           58871  
     457           7277           59841  
     458           6470           59253  
     459           6726           59739  
     460           6753           59990  
     461           8223           61691  
     462           6226           59936  
     463           6930           60857  
     464           6855           61021  
     465           6470           60891  
     466           7915           62552  
     467           7653           62532  
     468           6601           61720  
     469           6722           62066  
     470           8471           64042  
     471           7501           63309  
     472           7042           63080  
     473           7339           63635  
     474           7851           64355  
     475           7190           63959  
     476           8271           65296  
     477           7551           64798  
     478           7405           64898  
     479           8479           66197  
     480           7711           65674  
     481           8385           66598  
     482           7636           66084  
     483           7277           65955  
     484           7454           66388  
     485           7503           66670  
     486           7641           67059  
     487           8411           68058  
     488           9619           69525  
     489           7733           67872  
     490           8077           68477  
     491           7800           68436  
     492           8285           69180  
     493           8229           69357  
     494           7707           69076  
     495           7592           69232  
     496           7486           69375  
     497           8633           70769  
     498           8629           71017  
     499           7376           70027  
     500           8860           71732  
     501           8258           71388  
     502           8342           71707  
     503           8817           72458  
     504           8525           72422  
     505           8158           72306  
     506           7852           72242  
     507           8539           73196  
     508           8144           73026  
     509           8797           73975  
     510           9061           74481  
     511           9354           75027  
     512           7976           73898  
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
