#------------+
#  HEAPSORT  |
#------------+
#
#+--------+-----------------------------+
#|        |           inverse           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               0  
       2              1               3  
       3              1               5  
       4              4              10  
       5              4              13  
       6              5              19  
       7              7              25  
       8             12              34  
       9             10              36  
      10             13              47  
      11             13              53  
      12             16              63  
      13             18              71  
      14             21              84  
      15             23              94  
      16             28             108  
      17             24             109  
      18             27             126  
      19             31             140  
      20             40             160  
      21             32             161  
      22             39             185  
      23             41             199  
      24             44             214  
      25             44             224  
      26             43             240  
      27             49             260  
      28             62             289  
      29             56             296  
      30             63             324  
      31             67             343  
      32             86             378  
      33             62             366  
      34             67             391  
      35             71             414  
      36             82             443  
      37             76             455  
      38             85             488  
      39             93             516  
      40            100             543  
      41             88             551  
      42             87             575  
      43            101             612  
      44            118             652  
      45            108             663  
      46            113             699  
      47            117             727  
      48            138             774  
      49            116             770  
      50            121             805  
      51            127             838  
      52            140             879  
      53            132             896  
      54            141             937  
      55            153             976  
      56            168            1020  
      57            150            1029  
      58            157            1070  
      59            165            1108  
      60            180            1152  
      61            170            1173  
      62            181            1222  
      63            195            1269  
      64            220            1326  
      65            186            1316  
      66            179            1346  
      67            189            1391  
      68            206            1441  
      69            200            1470  
      70            209            1519  
      71            219            1564  
      72            234            1615  
      73            216            1631  
      74            229            1687  
      75            235            1732  
      76            252            1787  
      77            252            1825  
      78            267            1886  
      79            283            1943  
      80            298            2002  
      81            264            2001  
      82            267            2050  
      83            275            2101  
      84            284            2153  
      85            278            2188  
      86            291            2252  
      87            311            2316  
      88            336            2384  
      89            314            2402  
      90            327            2465  
      91            329            2516  
      92            348            2581  
      93            344            2627  
      94            353            2685  
      95            361            2744  
      96            390            2820  
      97            352            2818  
      98            357            2877  
      99            371            2945  
     100            382            3006  
     101            366            3040  
     102            385            3116  
     103            399            3179  
     104            412            3246  
     105            392            3275  
     106            403            3346  
     107            417            3414  
     108            434            3486  
     109            442            3549  
     110            455            3623  
     111            467            3693  
     112            504            3788  
     113            476            3812  
     114            473            3871  
     115            485            3940  
     116            514            4027  
     117            496            4071  
     118            525            4162  
     119            539            4237  
     120            556            4313  
     121            532            4348  
     122            549            4429  
     123            553            4498  
     124            572            4576  
     125            574            4646  
     126            583            4718  
     127            605            4811  
     128            650            4921  
     129            578            4897  
     130            567            4957  
     131            575            5031  
     132            606            5128  
     133            592            5179  
     134            615            5275  
     135            641            5367  
     136            660            5456  
     137            652            5514  
     138            667            5603  
     139            685            5696  
     140            700            5785  
     141            702            5851  
     142            717            5943  
     143            719            6017  
     144            748            6126  
     145            716            6160  
     146            711            6230  
     147            721            6316  
     148            754            6424  
     149            740            6488  
     150            773            6595  
     151            785            6683  
     152            814            6790  
     153            786            6839  
     154            841            6979  
     155            821            7035  
     156            844            7135  
     157            842            7211  
     158            867            7327  
     159            869            7408  
     160            900            7521  
     161            852            7536  
     162            857            7632  
     163            865            7721  
     164            890            7829  
     165            880            7897  
     166            893            8006  
     167            903            8095  
     168            922            8199  
     169            924            8281  
     170            929            8378  
     171            951            8490  
     172            972            8598  
     173            982            8698  
     174            999            8802  
     175           1015            8910  
     176           1056            9040  
     177           1024            9087  
     178           1043            9208  
     179           1057            9315  
     180           1050            9392  
     181           1054            9487  
     182           1067            9595  
     183           1101            9721  
     184           1142            9859  
     185           1110            9918  
     186           1137           10041  
     187           1151           10150  
     188           1182           10282  
     189           1172           10367  
     190           1203           10497  
     191           1201           10593  
     192           1234           10717  
     193           1140           10705  
     194           1163           10826  
     195           1159           10921  
     196           1182           11043  
     197           1190           11151  
     198           1219           11286  
     199           1245           11405  
     200           1256           11516  
     201           1244           11607  
     202           1259           11729  
     203           1277           11851  
     204           1294           11971  
     205           1292           12064  
     206           1321           12208  
     207           1339           12333  
     208           1386           12487  
     209           1346           12546  
     210           1345           12655  
     211           1369           12788  
     212           1386           12911  
     213           1386           13019  
     214           1409           13151  
     215           1451           13304  
     216           1498           13456  
     217           1478           13543  
     218           1503           13685  
     219           1537           13835  
     220           1548           13951  
     221           1580           14094  
     222           1587           14217  
     223           1613           14360  
     224           1626           14483  
     225           1536           14490  
     226           1583           14662  
     227           1565           14759  
     228           1568           14871  
     229           1574           14992  
     230           1615           15161  
     231           1631           15289  
     232           1650           15424  
     233           1664           15557  
     234           1661           15665  
     235           1683           15811  
     236           1704           15948  
     237           1716           16077  
     238           1745           16232  
     239           1765           16377  
     240           1794           16530  
     241           1766           16610  
     242           1763           16731  
     243           1793           16894  
     244           1812           17030  
     245           1802           17148  
     246           1827           17295  
     247           1853           17449  
     248           1870           17594  
     249           1858           17704  
     250           1893           17861  
     251           1899           18001  
     252           1918           18150  
     253           1932           18288  
     254           1949           18439  
     255           1983           18605  
     256           2108           18854  
     257           1996           18853  
     258           1975           18959  
     259           1989           19115  
     260           2004           19249  
     261           1998           19374  
     262           2039           19560  
     263           2051           19700  
     264           2070           19848  
     265           2052           19958  
     266           2085           20130  
     267           2081           20263  
     268           2128           20443  
     269           2158           20610  
     270           2183           20776  
     271           2199           20935  
     272           2244           21121  
     273           2202           21203  
     274           2203           21340  
     275           2231           21518  
     276           2252           21678  
     277           2252           21814  
     278           2263           21961  
     279           2301           22138  
     280           2334           22313  
     281           2298           22422  
     282           2351           22624  
     283           2349           22761  
     284           2402           22961  
     285           2394           23092  
     286           2417           23265  
     287           2429           23425  
     288           2452           23595  
     289           2386           23662  
     290           2419           23840  
     291           2419           23990  
     292           2500           24215  
     293           2460           24325  
     294           2535           24553  
     295           2535           24695  
     296           2596           24906  
     297           2562           25024  
     298           2579           25189  
     299           2605           25369  
     300           2626           25534  
     301           2652           25714  
     302           2689           25909  
     303           2719           26096  
     304           2758           26287  
     305           2686           26359  
     306           2721           26548  
     307           2739           26727  
     308           2776           26920  
     309           2756           27059  
     310           2815           27275  
     311           2839           27454  
     312           2856           27624  
     313           2844           27776  
     314           2871           27960  
     315           2891           28140  
     316           2908           28316  
     317           2934           28502  
     318           2945           28677  
     319           3007           28900  
     320           3082           29140  
     321           3000           29205  
     322           2959           29320  
     323           2965           29494  
     324           2988           29672  
     325           3014           29864  
     326           3021           30044  
     327           3079           30268  
     328           3108           30454  
     329           3098           30604  
     330           3107           30782  
     331           3107           30958  
     332           3170           31201  
     333           3178           31368  
     334           3215           31574  
     335           3203           31732  
     336           3264           31962  
     337           3236           32097  
     338           3235           32262  
     339           3275           32486  
     340           3292           32673  
     341           3298           32845  
     342           3319           33044  
     343           3367           33259  
     344           3388           33448  
     345           3414           33658  
     346           3455           33880  
     347           3445           34035  
     348           3510           34282  
     349           3476           34413  
     350           3549           34674  
     351           3573           34878  
     352           3586           35065  
     353           3522           35161  
     354           3549           35375  
     355           3563           35567  
     356           3604           35788  
     357           3608           35974  
     358           3659           36212  
     359           3683           36410  
     360           3734           36642  
     361           3662           36749  
     362           3685           36952  
     363           3737           37193  
     364           3736           37377  
     365           3804           37629  
     366           3781           37791  
     367           3805           38003  
     368           3890           38281  
     369           3794           38353  
     370           3861           38605  
     371           3877           38812  
     372           3902           39026  
     373           3910           39226  
     374           3931           39443  
     375           3977           39671  
